,iso_code,location,date,new_cases_smoothed_per_million,new_deaths,population,new_deaths_smoothed_per_million,new_tests_smoothed_per_thousand,tests_per_case,reproduction_rate,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,workplaces,new_deaths_per_million
87737,LKA,Sri Lanka,2021-11-28,39.168,27.0,21497306.0,1.183,0.485,12.4,0.99,6.714,30.857,11.571,-7.286,3.714,-15.571,1.2559713296168367
87738,LKA,Sri Lanka,2021-11-29,39.247,23.0,21497306.0,1.13,0.479,12.2,0.99,6.857,31.143,11.429,-7.429,3.429,-15.429,1.0699015030069348
87739,LKA,Sri Lanka,2021-11-30,34.084,18.0,21497306.0,1.09,0.489,14.4,0.98,7.429,32.286,11.286,-7.143,3.714,-15.0,0.8373142197445578
87740,LKA,Sri Lanka,2021-12-01,34.077,26.0,21497306.0,1.11,0.504,14.8,0.99,8.429,33.571,11.0,-6.429,4.857,-14.571,1.2094538729643611
87741,LKA,Sri Lanka,2021-12-02,34.064,27.0,21497306.0,1.11,0.522,15.3,0.99,8.857,33.857,10.857,-6.143,5.714,-14.286,1.2559713296168367
87742,LKA,Sri Lanka,2021-12-03,34.137,20.0,21497306.0,1.07,0.536,15.7,1.0,7.0,32.857,10.286,-7.0,5.286,-14.429,0.9303491330495086
87743,LKA,Sri Lanka,2021-12-04,34.277,21.0,21497306.0,1.077,0.518,15.1,1.0,7.429,33.143,10.0,-6.429,6.143,-14.429,0.976866589701984
87744,LKA,Sri Lanka,2021-12-05,34.303,21.0,21497306.0,1.037,0.516,15.0,1.01,7.714,32.857,10.0,-6.286,7.143,-14.429,0.976866589701984
87745,LKA,Sri Lanka,2021-12-06,34.263,23.0,21497306.0,1.037,0.519,15.1,1.01,8.0,32.857,10.0,-6.0,7.571,-14.143,1.0699015030069348
87746,LKA,Sri Lanka,2021-12-07,34.436,21.0,21497306.0,1.057,0.523,15.2,1.01,8.571,33.143,9.857,-5.571,8.429,-13.714,0.976866589701984
87747,LKA,Sri Lanka,2021-12-08,34.523,28.0,21497306.0,1.07,0.516,14.9,1.02,9.143,33.143,9.714,-5.571,8.429,-13.286,1.302488786269312
87748,LKA,Sri Lanka,2021-12-09,34.562,22.0,21497306.0,1.037,0.52,15.1,1.03,9.714,33.286,9.429,-5.571,8.143,-12.429,1.0233840463544595
87749,LKA,Sri Lanka,2021-12-10,34.755,18.0,21497306.0,1.023,0.532,15.3,1.04,11.857,34.571,9.857,-4.429,8.714,-11.286,0.8373142197445578
87750,LKA,Sri Lanka,2021-12-11,34.901,22.0,21497306.0,1.03,0.544,15.6,1.05,12.857,35.571,9.714,-3.857,9.143,-10.286,1.0233840463544595
87751,LKA,Sri Lanka,2021-12-12,34.689,19.0,21497306.0,1.017,0.546,15.8,1.06,13.714,36.0,9.571,-3.429,8.857,-9.143,0.8838316763970332
87752,LKA,Sri Lanka,2021-12-13,34.729,27.0,21497306.0,1.043,0.548,15.8,1.07,13.857,36.0,9.429,-3.429,8.286,-8.571,1.2559713296168367
87753,LKA,Sri Lanka,2021-12-14,46.67,20.0,21497306.0,1.037,0.554,11.9,1.08,14.429,36.429,9.429,-3.429,7.857,-8.143,0.9303491330495086
87754,LKA,Sri Lanka,2021-12-15,46.77,16.0,21497306.0,0.957,0.559,11.9,1.04,14.857,37.0,9.429,-3.143,8.143,-7.571,0.7442793064396069
87755,LKA,Sri Lanka,2021-12-16,46.863,21.0,21497306.0,0.95,0.557,11.9,1.01,15.286,37.429,9.429,-2.857,8.571,-7.286,0.976866589701984
87756,LKA,Sri Lanka,2021-12-17,46.604,22.0,21497306.0,0.977,0.536,11.5,0.98,16.429,38.571,9.143,-2.143,9.571,-7.286,1.0233840463544595
87757,LKA,Sri Lanka,2021-12-18,46.159,14.0,21497306.0,0.924,0.546,11.8,0.95,14.143,35.571,9.857,-4.286,10.571,-12.0,0.651244393134656
87758,LKA,Sri Lanka,2021-12-19,45.075,18.0,21497306.0,0.917,0.532,11.8,0.93,15.429,36.714,9.571,-3.571,12.143,-11.571,0.8373142197445578
87759,LKA,Sri Lanka,2021-12-20,43.594,19.0,21497306.0,0.864,0.524,12.0,0.92,17.0,38.0,9.429,-3.0,13.571,-11.286,0.8838316763970332
87760,LKA,Sri Lanka,2021-12-21,31.419,24.0,21497306.0,0.89,0.535,17.0,0.91,18.143,38.857,9.286,-2.429,14.571,-11.143,1.1164189596594103
87761,LKA,Sri Lanka,2021-12-22,30.761,16.0,21497306.0,0.89,0.526,17.1,0.9,19.286,39.857,9.143,-1.857,15.429,-11.0,0.7442793064396069
87762,LKA,Sri Lanka,2021-12-23,29.406,21.0,21497306.0,0.89,0.521,17.7,0.9,21.286,42.0,9.0,-0.714,16.714,-11.143,0.976866589701984
87763,LKA,Sri Lanka,2021-12-24,28.462,20.0,21497306.0,0.877,0.516,18.1,0.9,23.143,45.714,9.286,0.429,19.0,-13.429,0.9303491330495086
87764,LKA,Sri Lanka,2021-12-25,27.359,19.0,21497306.0,0.91,0.486,17.8,0.91,23.0,46.429,9.143,0.857,21.429,-14.429,0.8838316763970332
87765,LKA,Sri Lanka,2021-12-26,26.342,13.0,21497306.0,0.877,0.462,17.5,0.91,22.0,45.429,9.143,0.571,23.286,-15.571,0.6047269364821806
87766,LKA,Sri Lanka,2021-12-27,25.904,17.0,21497306.0,0.864,0.454,17.5,0.93,22.143,45.714,9.429,0.857,25.286,-17.286,0.7907967630920824
87767,LKA,Sri Lanka,2021-12-28,24.349,22.0,21497306.0,0.851,0.425,17.5,0.94,22.143,45.857,9.571,1.143,26.714,-18.286,1.0233840463544595
87768,LKA,Sri Lanka,2021-12-29,30.489,21.0,21497306.0,0.884,0.447,14.7,0.97,22.143,46.0,9.714,1.286,28.0,-19.286,0.976866589701984
87769,LKA,Sri Lanka,2021-12-30,30.549,18.0,21497306.0,0.864,0.439,14.4,0.95,21.571,45.714,9.857,1.143,28.429,-19.857,0.8373142197445578
